Timestamp,Value
1438751830,689
1438751865,467
1438752357,564
1438756240,677
1438758011,185
1438762220,634
1438763073,400
1438763339,644
1438764741,671
1438766092,111
1438766846,687
1438767027,667
1438767052,484
1438772138,216
1438772744,640
1438783083,1506
1438822804,678
1438823828,592
1438826699,224
1438828641,681
1438830811,681
1438830885,725
1438830916,393
1438831051,521
1438831290,678
1438832695,692
1438833150,175
1438833493,647
1438834291,678
1438835376,356
1438836334,657
1438837645,688
1438837973,552
1438838585,658
1438840438,382
1438846706,693
1438847122,693
1438848709,639
1438850130,501
1438850606,227
1438851568,1233
1438852421,701
1438852701,176
1438854621,626
1438855218,305
1438858412,543
1438860082,5
1438860122,144
1438909137,679
1438909580,426
1438912900,476
1438914847,412
1438916561,682
1438916967,704
1438917571,631
1438919489,691
1438919681,612
1438920316,403
1438921078,658
1438921533,386
1438921919,640
1438922489,552
1438923975,680
1438924016,529
1438925688,691
1438926380,656
1438932461,413
1438937087,275
1438937385,486
1438937561,102
1438938161,351
1438938545,504
1438939446,326
1438940345,1110
1438942876,463
1438945064,309
1439001799,682
1439001839,694
1439066951,1133
1439168411,677
1439169254,565
1439171647,688
1439173928,670
1439176250,676
1439176287,691
1439176501,611
1439176662,505
1439176863,415
1439178230,610
1439179005,680
1439179448,680
1439180968,632
1439182285,483
1439183184,583
1439187519,1587
1439190284,684
1439190642,704
1439195071,690
1439195107,712
1439197995,659
1439199357,707
1439199894,710
1439200168,183
1439201453,575
1439204621,416
1439208503,235
1439254942,680
1439255526,589
1439259055,683
1439260581,650
1439261714,665
1439262217,514
1439262224,696
1439263539,673
1439265309,692
1439265609,631
1439266990,314
1439268474,565
1439269646,556
1439269686,540
1439270651,676
1439270718,703
1439273752,624
1439279398,684
1439281559,385
1439283338,488
1439283758,376
1439284753,658
1439284842,67
1439284975,612
1439286803,1304
1439341069,673
1439341640,348
1439341841,592
1439346403,472
1439346983,688
1439348006,702
1439348861,659
1439349019,703
1439349728,681
1439350128,535
1439350498,657
1439350618,692
1439350793,661
1439350864,508
1439350903,438
1439352549,615
1439353088,662
1439355986,569
1439363642,120
1439365248,170
1439365365,301
1439366609,537
1439366898,617
1439367082,165
1439368149,1602
1439370659,612
1439371197,168
1439373603,308
1439373796,612
1439373944,533
1439377994,189
1439379303,1789
1439427410,417
1439427723,671
1439432799,672
1439432988,21
1439435327,379
1439435388,669
1439435388,699
1439435640,718
1439435751,686
1439436127,700
1439436246,684
1439436811,516
1439437163,605
1439437464,693
1439438439,284
1439438439,694
1439438719,657
1439443791,1650
1439451801,399
1439452681,1285
1439452776,577
1439453126,602
1439454450,505
1439455001,673
1439455780,13
1439456143,317
1439456556,666
1439457392,729
1439457691,670
1439457836,681
1439458392,619
1439459926,198
1439461185,308
1439461857,603
1439462993,317
1439513790,678
1439514841,558
1439519228,686
1439519435,676
1439520391,705
1439520654,490
1439520975,649
1439521198,704
1439521998,712
1439522345,672
1439523627,598
1439524382,703
1439525878,500
1439526729,656
1439528068,690
1439528148,1669
1439528367,669
1439537554,1260
1439539268,567
1439540252,434
1439540904,44
1439541240,697
1439541466,353
1439541947,181
1439542395,256
1439543470,1047
1439544223,407
1439546678,211
1439547770,434
1439547804,459
1439548217,673
1439549026,569
1439549752,511
1439603982,642
1439606238,674
1439623699,231
1439653387,1814
1439773168,678
1439774162,503
1439774439,591
1439777376,593
1439779308,680
1439780998,701
1439781354,662
1439781633,688
1439781707,619
1439782143,434
1439783444,609
1439783748,712
1439783780,670
1439784592,676
1439785437,697
1439785933,678
1439787573,213
1439787808,813
1439789842,936
1439791551,619
1439798647,326
1439798785,585
1439800528,347
1439800602,475
1439802121,199
1439802205,459
1439804672,668
1439805351,516
1439805354,154
1439805518,801
1439805611,290
1439805837,611
1439805957,1498
1439809725,688
1439813930,235
1439815372,24
1439859971,681
1439860731,617
1439863332,617
1439864768,680
1439865537,661
1439865710,695
1439867040,495
1439867114,691
1439867253,703
1439867374,1488
1439869472,646
1439869908,683
1439870224,424
1439870800,608
1439871661,394
1439872121,657
1439872505,662
1439873136,719
1439873236,651
1439874437,703
1439876555,675
1439880498,635
1439881518,689
1439886944,440
1439887342,327
1439887446,1560
1439887718,678
1439888170,711
1439888363,570
1439888858,416
1439891510,664
1439893229,659
1439894652,56
1439894844,572
1439945944,532
1439946178,688
1439947119,563
1439950492,607
1439950901,692
1439952160,688
1439952849,501
1439953202,680
1439953404,712
1439953948,710
1439954165,671
1439954462,438
1439955057,677
1439955085,655
1439955940,492
1439956581,528
1439956646,264
1439956843,618
1439957267,545
1439958667,587
1439959319,733
1439959653,694
1439960908,547
1439961710,359
1439965007,1408
1439965162,352
1439968247,603
1439970036,121
1439971777,621
1439973200,204
1439973831,1519
1439974576,138
1439974854,219
1439976264,505
1439976751,708
1439976955,720
1439978058,647
1439985995,328
1440032318,684
1440032971,670
1440036811,616
1440037118,694
1440039521,533
1440040217,702
1440040412,678
1440040476,667
1440040916,430
1440041249,475
1440042706,419
1440043994,327
1440044474,474
1440044805,709
1440044825,615
1440046327,2023
1440047433,683
1440048313,695
1440052060,399
1440057979,702
1440059732,421
1440060714,409
1440062639,676
1440063243,613
1440063333,424
1440063825,626
1440064707,1797
1440067362,663
1440068079,624
1440068248,623
1440119318,450
1440125675,683
1440126704,680
1440126728,712
1440126905,654
1440127447,685
1440127720,698
1440127796,603
1440128007,610
1440129255,516
1440129853,671
1440131384,658
1440132163,692
1440132269,628
1440133340,700
1440133710,680
1440136727,640
1440141941,588
1440141957,509
1440143070,480
1440144265,113
1440145097,642
1440145933,405
1440146881,338
1440148905,1380
1440151514,267
1440160087,392
1440208190,650
1440265701,2037
1440377828,683
1440378314,494
1440379411,561
1440381850,578
1440385091,690
1440385236,530
1440385299,696
1440385694,701
1440385753,601
1440385908,696
1440388580,594
1440390998,662
1440391302,347
1440391746,708
1440391754,622
1440392388,519
1440393322,691
1440393716,676
1440399922,468
1440400750,231
1440401230,629
1440403745,669
1440403881,668
1440404859,538
1440407154,430
1440408051,705
1440408466,549
1440409454,516
1440409577,196
1440409580,361
1440411588,602
1440464446,689
1440465319,599
1440469768,598
1440471061,693
1440471735,680
1440471756,689
1440471952,690
1440472214,432
1440472726,664
1440475228,680
1440476738,1780
1440477461,605
1440477788,701
1440478312,642
1440481998,683
1440484404,666
1440488875,542
1440490439,542
1440491418,596
1440493979,482
1440494646,482
1440494875,233
1440495168,621
1440495250,194
1440495556,629
1440496223,316
1440496340,31
1440498795,688
1440551055,672
1440556621,605
1440557812,705
1440558001,689
1440558374,696
1440558521,673
1440558536,233
1440558644,674
1440558882,673
1440560966,595
1440562593,475
1440563083,668
1440563524,479
1440563953,643
1440565072,646
1440565874,467
1440567665,675
1440571838,466
1440572359,455
1440572880,686
1440573276,89
1440575021,287
1440575574,330
1440575925,638
1440576925,173
1440577178,482
1440577510,84
1440578012,614
1440578415,677
1440583013,381
1440637185,426
1440638594,658
1440641469,669
1440643036,685
1440643563,581
1440643620,540
1440644631,703
1440645036,676
1440645182,704
1440645528,666
1440645746,397
1440645923,692
1440647287,276
1440648150,595
1440649138,647
1440649580,687
1440650034,420
1440650317,641
1440652582,1415
1440656802,476
1440656923,276
1440661921,712
1440662638,623
1440662704,529
1440664250,690
1440665335,324
1440665502,671
1440667263,591
1440667729,310
1440668556,171
1440669085,712
1440669100,140
1440671032,63
1440730229,529
1440731126,687
1440731141,682
1440731321,692
1440731576,584
1440731721,692
1440732333,677
1440732893,408
1440733137,654
1440733184,1491
1440734789,614
1440735464,305
1440735697,686
1440736808,572
1440737693,691
1440740776,463
1440742176,673
1440745492,379
1440749788,684
1440751886,671
1440751912,608
1440753202,128
1440756010,38
1440756728,603
1440766107,392
1440813295,374
1440877479,1291
1440981977,680
1440989375,550
1440989837,552
1440990016,532
1440990319,705
1440990941,684
1440993408,286
1440994019,601
1440995084,1041
1440995683,697
1440996243,709
1440998365,495
1440998790,796
1440999052,686
1441001695,382
1441007523,595
1441007861,282
1441008016,594
1441008315,216
1441009810,483
1441010999,652
1441011585,668
1441011695,487
1441012062,656
1441012952,440
1441012997,677
1441013745,509
1441024862,702
1441069460,682
1441072710,587
1441074962,542
1441075386,693
1441075427,692
1441076539,493
1441076686,700
1441077106,677
1441078923,593
1441080356,686
1441081482,679
1441081715,693
1441081776,695
1441082263,1541
1441085229,701
1441085735,676
1441091835,578
1441092307,683
1441096445,507
1441097060,140
1441098092,520
1441099357,634
1441099506,1807
1441100027,451
1441100078,375
1441100332,3
1441106160,242
1441107511,463
1441108235,508
1441126047,454
1441155696,684
1441156804,708
1441160895,708
1441162733,483
1441163021,443
1441163029,673
1441163617,658
1441163677,601
1441164931,697
1441166210,715
1441167032,606
1441167353,476
1441168810,693
1441168842,1295
1441169385,704
1441169827,646
1441169874,187
1441170015,494
1441171300,509
1441172607,2207
1441174011,831
1441175228,417
1441176741,79
1441180530,683
1441180749,730
1441181753,725
1441182959,708
1441182984,698
1441183077,432
1441183386,1360
1441183808,287
1441183926,546
1441185482,202
1441186446,132
1441188309,726
1441190397,463
1441191491,421
1441195976,268
1441200353,81
1441241758,685
1441248515,696
1441248778,634
1441249107,568
1441249210,660
1441249358,695
1441249506,701
1441249933,528
1441250258,676
1441251287,606
1441252728,285
1441253694,619
1441254514,655
1441254590,774
1441255315,689
1441258392,148
1441260250,602
1441264485,149
1441265901,222
1441266588,616
1441267378,475
1441267511,1552
1441267562,669
1441270844,683
1441271202,408
1441271496,1423
1441271545,174
1441271863,352
1441271930,530
1441272643,659
1441274102,700
1441276236,681
1441277522,453
1441282726,517
1441328483,679
1441334549,501
1441335750,694
1441335818,698
1441335900,686
1441336350,1198
1441336827,674
1441337565,597
1441337638,594
1441339447,463
1441339947,283
1441341751,628
1441344004,499
1441344961,518
1441345407,672
1441346978,775
1441352153,394
1441353639,347
1441356247,1001
1441356717,197
1441358178,216
1441358823,1521
1441359665,338
1441361209,62
1441370720,526
1441419802,570
1441431305,361
1441613165,505
1441673935,672
1441677817,667
1441678948,650
1441679239,720
1441680575,673
1441681114,237
1441682213,590
1441682425,662
1441684179,436
1441684337,590
1441686328,1813
1441686504,698
1441687363,697
1441687569,480
1441689353,694
1441691137,633
1441692867,668
1441697977,604
1441700435,519
1441700467,111
1441701669,687
1441701758,630
1441702578,166
1441702686,388
1441704565,130
1441707159,335
1441708598,505
1441709551,488
1441710269,1494
1441715274,327
1441760264,676
1441763222,550
1441764397,670
1441765480,708
1441767080,596
1441767705,694
1441768112,684
1441768517,691
1441768644,625
1441768996,662
1441770968,594
1441771613,683
1441771743,344
1441772379,516
1441773940,511
1441775852,546
1441778342,2114
1441780499,415
1441781118,702
1441781613,778
1441784757,1237
1441786304,261
1441790774,416
1441791898,707
1441792041,448
1441792169,405
1441793830,133
1441794368,678
1441799131,504
1441804483,321
1441846899,667
1441851078,669
1441852219,678
1441852636,711
1441853260,587
1441853326,560
1441853928,688
1441854324,680
1441854529,684
1441855242,678
1441855598,645
1441855972,333
1441858474,589
1441858819,967
1441859125,708
1441859247,568
1441860948,566
1441861297,703
1441861808,463
1441862094,466
1441862395,705
1441862912,955
1441865359,558
1441871334,785
1441873662,665
1441873954,326
1441874504,293
1441874847,426
1441877387,777
1441877786,184
1441878028,656
1441879037,504
1441880145,248
1441881437,601
1441882168,617
1441883340,488
1441884828,126
1441884968,698
1441885489,681
1441933173,671
1441937275,691
1441938549,701
1441939490,692
1441939559,604
1441940243,699
1441940340,421
1441940752,680
1441940821,704
1441940867,699
1441941393,679
1441942455,225
1441942585,634
1441943527,335
1441943834,585
1441945089,559
1441946072,631
1441946986,703
1441947134,165
1441947293,655
1441947897,695
1441948737,628
1441949213,1246
1441953047,496
1441954893,441
1441959935,629
1441961172,675
1441962161,505
1441963093,736
1441963301,389
1441963337,225
1441968371,387
1441970904,369
1441975306,53
1441975327,459
1442023295,669
1442036816,131
1442042914,683
1442047318,2037
1442192849,677
1442197351,690
1442197694,658
1442198570,597
1442200196,647
1442200228,673
1442200538,705
1442201427,695
1442201605,628
1442203853,687
1442204096,525
1442204451,597
1442204862,472
1442205074,493
1442205477,683
1442205883,689
1442206518,624
1442207066,520
1442207704,671
1442208724,727
1442208882,380
1442209801,538
1442219112,231
1442220406,688
1442221881,223
1442222205,75
1442222930,658
1442224482,277
1442224539,146
1442224929,370
1442229360,443
1442231755,641
1442279128,671
1442279220,666
1442283725,666
1442285000,689
1442285377,685
1442285575,592
1442286104,716
1442286167,695
1442286782,693
1442287077,675
1442287350,615
1442287356,528
1442288577,661
1442289188,671
1442289411,651
1442290458,568
1442292176,686
1442292593,712
1442294390,695
1442294563,685
1442295237,1842
1442306299,649
1442308060,153
1442308520,412
1442308798,630
1442309578,380
1442310329,693
1442310525,387
1442313973,245
1442317745,668
1442318434,426
1442320713,308
1442365759,673
1442369531,670
1442370814,518
1442370847,610
1442371042,652
1442372053,714
1442372923,647
1442372991,718
1442373057,651
1442373214,679
1442373272,688
1442373555,693
1442376156,584
1442376781,712
1442377714,688
1442379162,682
1442379229,672
1442381322,1619
1442383399,397
1442383717,683
1442384065,707
1442388289,233
1442388534,670
1442391499,110
1442391697,653
1442393845,708
1442395097,293
1442395473,471
1442396706,621
1442398879,358
1442400546,637
1442403363,566
1442403412,475
1442451568,634
1442458357,701
1442458392,598
1442459185,675
1442459202,696
1442459491,694
1442459496,685
1442459722,708
1442460177,670
1442461446,537
1442462155,424
1442463079,671
1442463569,577
1442463807,667
1442464717,415
1442464849,679
1442465428,692
1442465629,690
1442467458,653
1442477915,633
1442479207,650
1442479770,700
1442480137,707
1442480165,554
1442480458,282
1442480851,479
1442480953,123
1442481160,167
1442481677,602
1442481848,546
1442481930,227
1442482821,408
1442488911,687
1442491714,69
1442491783,617
1442541628,120
1442542038,665
1442543716,703
1442544885,488
1442545511,1589
1442545679,695
1442545686,687
1442545754,438
1442546564,669
1442546972,574
1442550784,694
1442552133,694
1442552400,628
1442554880,898
1442557170,1405
1442559921,181
1442565370,635
1442565930,619
1442566307,174
1442568128,394
1442568306,166
1442568828,653
1442571940,690
1442572257,363
1442575030,656
1442582309,902
1442627866,547
1442634952,342
1442648134,289
1442694254,1193
1442797242,699
1442797321,668
1442802721,619
1442802725,711
1442804131,673
1442805082,654
1442805097,701
1442805153,695
1442805403,673
1442805551,421
1442806034,288
1442806163,465
1442807598,587
1442807826,712
1442808035,643
1442808359,382
1442808501,140
1442809284,672
1442810019,647
1442810630,692
1442810748,640
1442812584,617
1442815524,684
1442819716,1408
1442820524,683
1442824132,617
1442824371,686
1442825505,505
1442826450,706
1442831351,107
1442831900,220
1442832167,150
1442834147,637
1442834166,518
1442835388,314
1442883666,671
1442886981,281
1442889206,696
1442889838,589
1442890070,675
1442891099,691
1442891217,690
1442891582,676
1442891851,656
1442892156,673
1442893929,363
1442894642,652
1442895554,1290
1442896578,512
1442896826,619
1442896865,535
1442897465,671
1442897963,684
1442898376,484
1442899147,673
1442904616,164
1442906805,1336
1442907864,127
1442908775,809
1442909227,688
1442910114,375
1442910496,690
1442911025,693
1442911160,178
1442911233,379
1442912347,1341
1442912473,674
1442913465,311
1442916319,486
1442916582,649
1442916838,11
1442921692,509
1442970208,665
1442973582,457
1442974105,300
1442974858,590
1442976866,304
1442977375,0
1442977758,670
1442978090,673
1442978443,690
1442978949,642
1442979593,640
1442980489,587
1442980987,698
1442981035,582
1442982631,141
1442982925,526
1442983398,530
1442983645,711
1442985237,683
1442985289,575
1442985590,654
1442988087,415
1442991611,671
1442992241,682
1442993420,239
1442994358,523
1442994623,486
1442995559,2060
1442997199,686
1442997313,986
1442997341,601
1442997864,2
1442998095,649
1442998465,305
1442998776,442
1443000003,293
1443001429,193
1443003126,433
1443004643,564
1443004707,607
1443004784,527
1443004850,379
1443005057,697
1443005337,163
1443006999,8
1443007619,246
1443013156,1483
1443056342,673
1443060080,422
1443060910,558
1443062608,590
1443063092,507
1443063341,693
1443063381,678
1443063900,698
1443064287,688
1443064777,668
1443066182,574
1443066283,326
1443067328,605
1443070190,673
1443070431,684
1443070645,1206
1443070878,500
1443071209,434
1443071272,508
1443071582,600
1443073498,557
1443074357,501
1443079229,668
1443081880,354
1443081999,1083
1443082782,678
1443083301,700
1443083826,350
1443086111,125
1443086428,1254
1443086848,163
1443086855,271
1443088075,221
1443088669,408
1443089138,6
1443089423,536
1443091743,6
1443094620,170
1443143027,675
1443146455,350
1443147331,653
1443147875,576
1443148505,444
1443149304,595
1443149473,487
1443149878,696
1443150368,684
1443151555,695
1443151570,445
1443151617,699
1443151641,654
1443152951,676
1443154306,645
1443154600,446
1443155702,224
1443155734,1291
1443156301,684
1443157087,677
1443157322,674
1443166717,622
1443167670,701
1443167975,688
1443168556,637
1443168584,623
1443169326,127
1443169360,1676
1443169793,170
1443170089,183
1443171623,77
1443172102,680
1443172343,640
1443172377,475
1443173040,480
1443173252,0
1443173493,649
1443174554,656
1443174636,539
1443174981,349
1443179400,0
1443180165,98
1443180658,886
1443232909,673
1443233748,493
1443236496,638
1443250020,206
1443250345,108
1443252784,404
1443288424,1063
1443322586,591
1443328245,351
1443346398,229
1443401985,672
1443405544,299
1443405878,589
1443407275,663
1443407324,0
1443407422,646
1443407459,0
1443409037,630
1443409305,0
1443409423,698
1443410351,688
1443411171,0
1443411555,680
1443412719,0
1443413507,686
1443413611,584
1443414898,429
1443414983,447
1443415778,1630
1443415916,0
1443416067,682
1443416418,465
1443417164,684
1443420088,646
1443420969,1187
1443424171,0
1443424311,0
1443424418,0
1443425466,0
1443425636,0
1443426068,0
1443426240,647
1443427167,760
1443428547,422
1443429961,0
1443429980,656
1443429987,542
1443430556,350
1443430745,225
1443430831,341
1443431127,405
1443432506,19
1443434977,499
1443435819,103
1443435848,480
1443442503,347
1443443200,798
1443488598,643
1443491299,688
1443493034,654
1443493403,583
1443494820,656
1443495689,603
1443496857,690
1443496954,592
1443496983,662
1443499750,138
1443500100,268
1443501733,420
1443501735,1308
1443501748,671
1443502170,694
1443502530,1032
1443503381,668
1443505780,578
1443510065,682
1443514735,143
1443515840,673
1443516047,616
1443516137,592
1443517041,440
1443517578,1324
1443517755,78
1443519078,714
1443520609,178
1443521451,540
1443522936,353
1443529673,630
1443537191,599
1443574984,643
1443578736,560
1443579040,701
1443579793,554
1443581100,584
1443581517,0
1443581647,658
1443582397,698
1443583393,664
1443583484,708
1443583717,633
1443585285,454
1443586170,1477
1443586774,525
1443587676,1265
1443588091,469
1443588233,637
1443589209,674
1443589235,665
1443590765,619
1443590869,405
1443592890,705
1443594846,589
1443598463,670
1443599653,308
1443601273,685
1443602099,291
1443602371,558
1443603169,2120
1443603262,607
1443603395,636
1443603544,656
1443603724,378
1443604321,613
1443605534,293
1443606116,631
1443611753,688
1443613065,984
1443614167,536
1443615022,376
1443661440,532
1443666172,348
1443666199,583
1443668325,503
1443668809,0
1443668839,0
1443668902,0
1443668954,0
1443669018,685
1443669457,0
1443669484,689
1443669719,197
1443669792,660
1443669825,689
1443670397,401
1443670757,592
1443671688,290
1443672390,343
1443672619,670
1443674064,1857
1443674375,676
1443674489,677
1443674643,717
1443674833,490
1443675395,150
1443675558,484
1443675931,658
1443676160,540
1443677036,668
1443680967,653
1443683503,0
1443683744,695
1443686055,302
1443687267,52
1443687629,0
1443688042,420
1443688278,674
1443688563,695
1443688608,690
1443688772,384
1443688985,695
1443689033,668
1443689596,645
1443689668,263
1443690998,627
1443693326,556
1443693363,658
1443695228,354
1443695763,415
1443696350,596
1443698848,488
1443701022,259
1443703957,178
1443704132,0
1443704553,0
1443747703,662
1443750889,486
1443751135,650
1443753412,593
1443754244,1694
1443755717,700
1443755997,670
1443756011,496
1443756428,694
1443756842,654
1443758246,474
1443758524,0
1443758605,472
1443758977,507
1443760182,0
1443760186,690
1443760378,704
1443762896,694
1443764575,633
1443772023,250
1443774528,686
1443774823,617
1443775527,626
1443776369,628
1443776385,433
1443778592,302
1443779990,94
1443781038,294
1443782491,0
1443782615,0
1443782816,0
1443784583,0
1443784725,0
1443788121,126
1443790558,1451
1443827923,2368
1443837512,620
1443847044,608
1443858549,112
1443933899,655
