1646314628,-117.7
1646315228,26.44
1646315228,-66.63
1646315471,-121.82
1646315812,-121.12
1646316011,-116.5
1646316915,-110.28
1646317029,-66.74
1646317803,-66.92
1646317977,-116.72
1646318154,-67.03
1646318666,-66.95
1646318734,-67.07
1646318913,-152.31
1646319365,-114.67
1646319370,-110.74
1646319764,-122.8
1646320452,-68.72
1646320959,-66.93
1646321054,-148.1
1646321167,-116.89
1646321853,-110.75
1646321862,-117.61
1646322059,-150.79
1646322702,-115.28
1646322742,-151.31
1646322972,-122.75
1646322988,-150.38
1646323778,-117.4
1646323796,-117.4
1646324594,-110.45
1646325341,-67.08
1646325347,-122.85
1646326371,-122.45
1646326907,-150.59
1646327293,-117.69
1646327639,-117.47
1646327921,-116.44
1646327959,-122.79
1646328292,-152.87
1646328458,-116.87
1646328983,-116.55
1646329032,-116.42
1646329678,-155.47
1646329774,-155.57
1646330240,178.31
1646330863,-155.5
1646330974,-122.72
1646332261,-112.73
1646332677,-122.81
1646332696,-163.56
1646332990,-66.81
1646333119,-155.43
1646333401,-119.08
1646333917,-175.96
1646333956,-150.86
1646334051,-175.92
1646334190,-152.04
1646334435,-122.88
1646334544,-122.79
1646334748,-155.41
1646334895,-179.08
1646335080,-118.78
1646335245,-118.29
1646335373,-118.04
1646335517,-66.99
1646335591,-122.88
1646337130,-96.94
1646337178,-122.72
1646337223,-119.29
1646337225,-121.4
1646337419,-122.76
1646337439,-122.02
1646337803,-122.74
1646338072,81.91
1646338116,-122.78
1646338184,-122.8
1646339368,-122.74
1646339398,-112.96
1646339408,-117.66
1646339855,-116.8
1646340133,-117.67
1646340213,-66.74
1646340508,-117.66
1646340535,-67.11
1646340624,-122.79
1646340796,-175.97
1646340990,-149.43
1646341037,177.32
1646341143,-122.82
1646341264,-77.87
1646342144,-121.4
1646342336,129.16
1646342590,-155.39
1646342645,-148.33
1646343034,-122.25
1646343038,-149.62
1646343499,-122.8
1646343953,-122.18
1646344892,-150.6
1646345331,-150.2
1646345500,-122.81
1646345553,-115.54
1646345756,-116.67
1646346201,-148.63
1646346222,-122.85
1646346304,-121.09
1646347053,-67.01
1646347555,-153.09
1646347626,-66.84
1646347788,-121.76
1646347810,-155.39
1646348163,-122.81
1646348195,-122.78
1646348449,119.18
1646348914,96.6
1646349631,-111.28
1646350730,-146.64
1646351279,150.72
1646351726,-152.53
1646352160,-155.41
1646354515,-122.19
1646354579,-117.7
1646354587,-120.58
1646354670,-120.27
1646355689,-71.69
1646356042,-104
1646356664,-122.19
1646356829,-67.06
1646356837,-155.45
1646357207,124.78
1646358047,-122.72
1646358171,-155.46
1646358712,-122.81
1646358716,-174.14
1646358780,-174.14
1646359067,-115.29
1646359068,-115.24
1646359089,-155.42
1646359100,-155.41
1646359311,-122.85
1646359549,-112.11
1646361802,-124.05
1646361974,53.24
1646361978,-122.38
1646362532,-122.81
1646362938,-96.94
1646362948,-66.81
1646363426,-116.35
1646363926,-122.8
1646363967,-155.46
1646364471,-116.8
1646365377,-150.91
1646365482,-116.69
1646365598,-117.95
1646366653,-122.78
1646367060,-116.52
1646367198,-118.81
1646367352,-113.34
1646368288,-96.74
1646368461,-177.48
1646368663,-121.84
1646368829,-122.81
1646368967,-118.87
1646369647,-116.41
1646370151,-118.87
1646370201,-116.7
1646370386,-155.6
1646370567,178.27
1646370568,178.33
1646370667,-96.94
1646370803,-155.4
1646370857,105.25
1646370953,-118.86
1646371009,-66.93
1646371199,-116.8
1646371583,-115.19
1646371851,-122.83
1646372682,-151.46
1646373366,-155.42
1646373465,-118.86
1646373619,-65
1646374267,-112.5
1646374353,-118.85
1646374407,-118.86
1646374436,-119.43
1646374543,-117.11
1646374581,-155.42
1646374937,-118.86
1646374979,-110.31
1646375475,-118.85
1646376428,-122.74
1646376490,-116.44
1646377300,128.48
1646377441,-122.12
1646378170,-122.78
1646378302,-118.86
1646378980,-122.81
1646379310,-155.4
1646379825,-177.79
1646380196,-111.26
1646380330,-117.95
1646380353,-66.87
1646380376,-111.24
1646380817,-112.17
1646381033,-149.9
1646381727,-119.44
1646381871,-155.46
1646382666,-122.79
1646382923,-80.73
1646382924,-80.74
1646383334,-117.45
1646384017,-149.83
1646384382,-25.76
1646384955,178.26
1646385047,-122.41
1646385986,-122.8
1646386209,-153.08
1646386472,-155.48
1646386907,-122.8
1646387120,-155.45
1646387185,-140.51
1646387367,-112.04
1646387692,-152.05
1646387737,50.18
1646387789,-120.36
1646388028,-117.03
1646388211,-117.49
1646388224,-122.8
1646388263,-118.85
1646388341,-118.86
1646388342,-151.98
1646388493,-117.03
1646388641,-117.02
1646388738,-118.86
1646389055,-117.83
1646389660,-118.87
1646389761,-122.74
1646389869,-151.36
1646389994,-117.48
1646390319,-121.95
1646392391,-110.31
1646392978,-117.67
1646392990,-122.23
1646393097,-120.24
1646393429,-150.77
1646393658,-116.47
1646394561,-122.77
1646394682,-116.04
1646395254,-118.85
1646395830,-155.46
1646396188,-67.02
1646396672,-122.17
1646397140,123.55
1646398062,-144.45
1646398271,-155.48
1646398589,-174.46
1646398590,-174.46
1646398616,-155.48
1646398746,-122.78
1646399027,143.51
1646399159,-66.84
1646399787,-122.31
1646399872,15.69
1646399948,-149.63
1646400043,-117.66
1646400305,-120.27
1646400310,-122.78
1646400448,-122.81
1646400482,-122.71
1646401053,-122.82
1646401249,-116.82
1646401432,-121.11
1646402066,-122.74
1646402085,-122.74
1646402105,-122.72
1646402335,178.37
1646403308,-121.93
1646403687,-117.78
1646404185,143.72
1646404291,-66.75
1646404296,-122.71
1646404492,-122.82
1646404756,-155.51
1646405431,-72.39
1646405486,-116.77
1646405488,-147.5
1646405679,-155.45
1646405698,-121.06
1646406900,-121.06
1646406970,-116.37
1646407571,-117.06
1646408638,-150.75
1646408666,-116.47
1646408793,130.6
1646408864,-177.85
1646408907,-122.76
1646409156,-121.9
1646409917,-147.28
1646409992,-112.59
1646410406,34.17
1646410926,-122.8
1646412458,-122.72
1646412624,-155.39
1646413377,-151.2
1646413719,-140.36
1646413758,-140.59
1646413806,-66.07
1646414142,-140.75
1646414211,-104.31
1646415000,-120.6
1646415198,-122.78
1646415654,-122.81
1646416055,-116.58
1646416161,-122.8
1646416222,-116.78
1646416623,-97.74
1646416863,-122.81
1646416877,-122.81
1646417116,-122.79
1646418036,-151.65
1646418171,-66.82
1646418508,-122.88
1646419333,-122.79
1646419620,-122.85
1646420814,57.23
1646421026,-149.36
1646421116,-179.92
1646421465,-122.85
1646423356,-122.76
1646423726,-122.81
1646423770,-104.31
1646424132,-122.8
1646424528,-118.18
1646424625,-121.76
1646424948,-122.78
1646424966,-122.77
1646425601,-118.35
1646425693,-118.34
1646426234,-115.22
1646426337,-122.78
1646427784,-23.7
1646428131,-116.69
1646428776,-118.82
1646429041,-122.76
1646429739,-155.08
1646430408,-118.36
1646431019,-122.79
1646431509,-117.72
1646431540,-149.73
1646431664,-110.33
1646431773,-116.93
1646432173,-121.13
1646432567,-155.47
1646433447,-150.34
1646433725,-118.43
1646433761,-121.02
1646434441,-117.65
1646434587,-117.59
1646434590,-148.94
1646434865,-155.37
1646435424,-118
1646435824,-117.63
1646435931,-117.88
1646436476,-122.81
1646436819,-116.33
1646436819,-117.16
1646436863,-117.15
1646436911,-143.55
1646436929,-150.71
1646437217,-155.51
1646437528,-74.12
1646438088,-122.82
1646438505,-174.81
1646438560,-147.06
1646438835,-116.61
1646439270,-152.27
1646439592,-122.82
1646439870,-116.8
1646439963,-117.16
1646439966,-117.05
1646440354,-155.47
1646440400,-117.7
1646440793,-66.83
1646441259,-66.89
1646441307,-155.51
1646441499,-121.47
1646441906,-117.15
1646442478,-178.19
1646443391,-117.97
1646443593,-115.53
1646444044,-115.53
1646444185,-150.21
1646445349,-117.87
1646445622,-150.59
1646445852,-116.75
1646445859,-117.15
1646446102,-117.15
1646446873,-155.48
1646447219,-141.01
1646448552,-117.15
1646448578,-122.8
1646449222,-120.69
1646449252,-66.86
1646449336,-118.38
1646449731,-66.81
1646450600,-117.16
1646451199,-121.38
1646451394,-118.38
1646451554,-149.87
1646451656,-117.15
1646452614,-115.08
1646452675,-152.33
1646452900,-67
1646452954,-115.07
1646452961,95.05
1646453804,-66.88
1646453891,-122.81
1646454094,-117.88
1646454200,-117.88
1646454962,-66.83
